time,id,value,median,mad,outlier,clean_value
2018-06-13 23:15:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,829.5,727.5,16.200000000000045,True,799.5543600000002
2018-06-13 23:30:00+00:00,a481d4a8-44f6-5f63-b469-85571a018c6f,820.1,727.5,16.200000000000045,True,799.5543600000002
2018-06-08 07:30:02+00:00,a48e47ab-bbcd-5b39-aaaa-47fbaafe166e,42.857,25.0,3.5710000000000015,True,40.883093800000005
2018-06-09 07:30:03+00:00,a48e47ab-bbcd-5b39-aaaa-47fbaafe166e,0.318,25.0,3.5710000000000015,True,9.116906199999994
2018-06-09 23:50:33+00:00,a48e47ab-bbcd-5b39-aaaa-47fbaafe166e,42.857,25.0,3.5710000000000015,True,40.883093800000005
2018-06-10 07:30:04+00:00,a48e47ab-bbcd-5b39-aaaa-47fbaafe166e,0.375,25.0,3.5710000000000015,True,9.116906199999994
2018-06-10 10:30:03+00:00,a48e47ab-bbcd-5b39-aaaa-47fbaafe166e,0.468,25.0,3.5710000000000015,True,9.116906199999994
2018-06-10 20:15:01+00:00,a48e47ab-bbcd-5b39-aaaa-47fbaafe166e,42.857,25.0,3.5710000000000015,True,40.883093800000005
2018-06-11 11:00:17+00:00,a48e47ab-bbcd-5b39-aaaa-47fbaafe166e,0.42,25.0,3.5710000000000015,True,9.116906199999994
2018-06-11 15:00:07+00:00,a48e47ab-bbcd-5b39-aaaa-47fbaafe166e,42.857,25.0,3.5710000000000015,True,40.883093800000005
2018-06-11 18:30:02+00:00,a48e47ab-bbcd-5b39-aaaa-47fbaafe166e,42.857,25.0,3.5710000000000015,True,40.883093800000005
